orthogroup	closest_group	closest_score	LECA_probability	is_probability
Histone.HG9.0:CENPS/CENPS-CORT/CENPT	arc	0.991416309012876	1	TRUE
ING.HG1.0:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	eukoth	1	0.0347331420159425	TRUE
ING.HG1.1:ING3	eukoth	1	0.0105814974488432	TRUE
ING.HG1.2:ING1/ING2/ING4/ING5	eukoth	1	1	TRUE
ING.HG1.3:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	eukoth	1	0.00979742673565909	TRUE
ING.HG1.4:like:ING1/ING2/ING3/ING4/ING5:likeclu:1/2	eukoth	1	0.0107953080729186	TRUE
KAT11.HG1.0:like:CREBBP/EP300:likeclu:1	NA	NA	0.0277611920145409	TRUE
KAT11.HG1.1:CREBBP/EP300	NA	NA	0.999999997791146	TRUE
KAT11.HG2.0:NA	NA	NA	3.57545396401093e-07	TRUE
Kelch.HG0.0:like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK:likeclu:5/6/13/14/15/25	NA	NA	0.362352482795271	TRUE
Kelch.HG0.1:like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK:likeclu:5/6/13/14/15/25	NA	NA	0.353288457352311	TRUE
Kelch.HG0.10:like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK:likeclu:5/6/13/14/15/25	NA	NA	0.172414549839946	TRUE
Kelch.HG0.11:like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK:likeclu:5/6/13/14/15/25	NA	NA	0.225923644149846	TRUE
Kelch.HG0.12:like:RABEPK:likeclu:13	NA	NA	0.225987155363537	TRUE
Kelch.HG0.13:RABEPK	NA	NA	0.999872529119515	TRUE
Kelch.HG0.14:KLHDC3	NA	NA	0.00165976659074218	TRUE
Kelch.HG0.15:KLHDC1	NA	NA	0.9280497323102	TRUE
Kelch.HG0.16:like:FBXO42:likeclu:25	NA	NA	0.999994636179617	TRUE
Kelch.HG0.17:like:FBXO42/KLHDC10/LZTR1:likeclu:5/6/25	NA	NA	0.0628421357897716	TRUE
Kelch.HG0.18:like:FBXO42/KLHDC10/LZTR1:likeclu:5/6/25	NA	NA	0.999999951887229	TRUE
Kelch.HG0.19:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.346276024634253	TRUE
Kelch.HG0.2:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.997365381045575	TRUE
Kelch.HG0.20:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.729710801650971	TRUE
Kelch.HG0.21:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.000496839392831738	TRUE
Kelch.HG0.22:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.999999981811322	TRUE
Kelch.HG0.23:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.260350728524069	TRUE
Kelch.HG0.24:like:FBXO42:likeclu:25	NA	NA	0.676940006339682	TRUE
Kelch.HG0.25:FBXO42	NA	NA	0.998902821548457	TRUE
Kelch.HG0.26:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.0169007784024718	TRUE
Kelch.HG0.27:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.00514986720689092	TRUE
Kelch.HG0.28:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.270622962449004	TRUE
Kelch.HG0.29:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.99423842047489	TRUE
Kelch.HG0.3:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.999998338082127	TRUE
Kelch.HG0.30:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.965332838838965	TRUE
Kelch.HG0.31:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.0291376155336088	TRUE
Kelch.HG0.32:HCFC1/HCFC2	NA	NA	0.999051222531301	TRUE
Kelch.HG0.33:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.000579115316913792	TRUE
Kelch.HG0.34:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.00122925935101825	TRUE
Kelch.HG0.35:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.326759428006258	TRUE
Kelch.HG0.36:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.477053895859152	TRUE
Kelch.HG0.37:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.351087961949594	TRUE
Kelch.HG0.38:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.99496988723319	TRUE
Kelch.HG0.4:like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK:likeclu:5/6/13/14/15/25	NA	NA	0.773894464787952	TRUE
Kelch.HG0.5:KLHDC10	NA	NA	0.999736553356414	TRUE
Kelch.HG0.6:LZTR1	NA	NA	0.999999979119774	TRUE
Kelch.HG0.7:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.997067315327925	TRUE
Kelch.HG0.8:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.0210291003368404	TRUE
Kelch.HG0.9:like:HCFC1/HCFC2:likeclu:32	NA	NA	0.999999999984192	TRUE
LinkerHistone.HG1.0:H1-10	NA	NA	0.986170795346717	TRUE
LinkerHistone.HG1.1:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20	NA	NA	0.175773614451197	TRUE
LinkerHistone.HG1.10:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	NA	NA	0.000882163101196598	TRUE
LinkerHistone.HG1.11:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	NA	NA	0.00365390193875703	TRUE
LinkerHistone.HG1.12:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	NA	NA	0.0197806299891905	TRUE
LinkerHistone.HG1.13:H1-8	NA	NA	0.0111896197151556	TRUE
LinkerHistone.HG1.14:like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16	NA	NA	0.00230693611158916	TRUE
LinkerHistone.HG1.15:like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16	NA	NA	0.000325250809056099	TRUE
LinkerHistone.HG1.16:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	NA	NA	0.000841415878677032	TRUE
LinkerHistone.HG1.17:like:H1-0:likeclu:20	NA	NA	0.000483592166941271	TRUE
LinkerHistone.HG1.18:like:H1-0:likeclu:20	NA	NA	0.00275439654058018	TRUE
LinkerHistone.HG1.19:like:H1-0:likeclu:20	NA	NA	0.00696761020054082	TRUE
LinkerHistone.HG1.2:SHPRH	NA	NA	0.000350556993985562	TRUE
LinkerHistone.HG1.20:H1-0	NA	NA	0.045000513764481	TRUE
LinkerHistone.HG1.21:like:H1-8:likeclu:13	NA	NA	0.000315082959759239	TRUE
LinkerHistone.HG1.22:like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16	NA	NA	0.000282393521420787	TRUE
LinkerHistone.HG1.3:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	NA	NA	1	TRUE
LinkerHistone.HG1.4:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20	NA	NA	0.00214544525644511	TRUE
LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20	NA	NA	0.954927095192067	TRUE
LinkerHistone.HG1.6:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20	NA	NA	0.980467265564417	TRUE
LinkerHistone.HG1.7:like:H1-8/HP1BP3:likeclu:9/13	NA	NA	0.00865379865037086	TRUE
LinkerHistone.HG1.8:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	NA	NA	0.00160008353588637	TRUE
LinkerHistone.HG1.9:HP1BP3	NA	NA	0.00145253186883865	TRUE
MBT.HG1.0:like:PHF20L1:likeclu:1	eukoth	1	0.0256287416221126	TRUE
MBT.HG1.1:PHF20L1	eukoth	1	0.0329298695836894	TRUE
MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	eukoth	1	0.931765250152142	TRUE
MBT.HG1.3:like:PHF20L1:likeclu:1	eukoth	1	0.00159732719425643	TRUE
MBT.HG1.4:like:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2:likeclu:2	eukoth	1	0.000404073763153545	TRUE
MBT.HG1.5:like:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2:likeclu:2	eukoth	1	0.00364199531837495	TRUE
Menin.HG1.0:MEN1	NA	NA	0.0796341123682709	TRUE
MOZ_SAS.HG1.0:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	eukoth	1	0.0453260723274358	TRUE
MOZ_SAS.HG1.1:like:KAT5/KAT6A/KAT6B/KAT7/KAT8:likeclu:2/4/5	eukoth	1	0.0014824463673917	TRUE
MOZ_SAS.HG1.2:KAT6A/KAT6B/KAT7	eukoth	1	0.973252196263119	TRUE
MOZ_SAS.HG1.3:like:KAT5/KAT8:likeclu:4/5	eukoth	1	1.89828171940354e-05	TRUE
MOZ_SAS.HG1.4:KAT5	eukoth	1	0.000670652469437982	TRUE
MOZ_SAS.HG1.5:KAT8	eukoth	1	0.000240136677934655	TRUE
MOZ_SAS.HG1.6:like:KAT5/KAT8:likeclu:4/5	eukoth	1	0.00340381926813349	TRUE
MOZ_SAS.HG1.7:like:KAT5/KAT8:likeclu:4/5	eukoth	1	0.995629591829894	TRUE
MOZ_SAS.HG1.8:like:KAT5/KAT8:likeclu:4/5	eukoth	1	0.999999999999894	TRUE
MRG.HG1.0:like:MORF4L1/MORF4L2/MSL3:likeclu:1	NA	NA	0.0186824856106554	TRUE
MRG.HG1.1:MORF4L1/MORF4L2/MSL3	NA	NA	1	TRUE
NAP.HG1.0:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5	NA	NA	1	TRUE
NAP.HG1.1:like:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5:likeclu:0	NA	NA	0.709958560696083	TRUE
NAP.HG1.2:like:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5:likeclu:0	NA	NA	0.00146193994163313	TRUE
NAP.HG1.3:like:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5:likeclu:0	NA	NA	3.36625582643135e-05	TRUE
NAP.HG1.4:like:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5:likeclu:0	NA	NA	0.00720364677160856	TRUE
NAP.HG1.5:like:NAP1L1/NAP1L2/NAP1L3/NAP1L4/NAP1L5:likeclu:0	NA	NA	0.0177565217299576	TRUE
NAP.HG2.0:like:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6:likeclu:1	NA	NA	0.0145094602543547	TRUE
NAP.HG2.1:SET/SETSIP/TSPY1/TSPY2/TSPY3/TSPY4/TSPY8/TSPY9P/TSPY10/TSPYL1/TSPYL2/TSPYL4/TSPYL5/TSPYL6	NA	NA	1	TRUE
NCOA6.HG1.0:NCOA6	NA	NA	0.00311878093515994	TRUE
Nucleoplasmin.HG1.0:like:NPM1/NPM2/NPM3:likeclu:5	eukoth	1	0.996583752674094	TRUE
Nucleoplasmin.HG1.1:like:NPM1/NPM2/NPM3:likeclu:5	eukoth	1	0.532368991604884	TRUE
Nucleoplasmin.HG1.2:like:NPM1/NPM2/NPM3:likeclu:5	eukoth	1	0.997158208759468	TRUE
Nucleoplasmin.HG1.3:like:NPM1/NPM2/NPM3:likeclu:5	eukoth	1	0.986154318417567	TRUE
Nucleoplasmin.HG1.4:like:NPM1/NPM2/NPM3:likeclu:5	eukoth	1	0.0508233293352991	TRUE
Nucleoplasmin.HG1.5:NPM1/NPM2/NPM3	eukoth	1	0.999956226838686	TRUE
PA1.HG1.0:AC120114.4/PAGR1	NA	NA	0.00195320786907882	TRUE
PCRing.HG0.0:RING1/RNF2	NA	NA	1	TRUE
PCRing.HG0.1:BMI1/COMMD3-BMI1/PCGF1/PCGF2/PCGF3/PCGF5/PCGF6	NA	NA	0.999999999951158	TRUE
PHD.HG1.0:like:BPTF:likeclu:3	NA	NA	0.0732069327147693	TRUE
PHD.HG1.1:CXXC1/DIDO1/PHF3	NA	NA	1	TRUE
PHD.HG1.2:like:BPTF:likeclu:3	NA	NA	0.000372976309415129	TRUE
PHD.HG1.3:BPTF	NA	NA	0.00494542741650539	TRUE
PHD.HG1.4:FBXL19/KDM2A/KDM2B/KDM7A/PHF2/PHF8	NA	NA	0.651080963882229	TRUE
PHD.HG1.5:like:FBXL19/KDM2A/KDM2B/KDM7A/PHF2/PHF8:likeclu:4	NA	NA	0.999896374972958	TRUE
PHD.HG10.0:like:TAF3:likeclu:2	NA	NA	0.00364307906125183	TRUE
PHD.HG10.1:like:TAF3:likeclu:2	NA	NA	0.00103345621310236	TRUE
PHD.HG10.2:TAF3	NA	NA	0.0335125703934659	TRUE
PHD.HG10.3:like:TAF3:likeclu:2	NA	NA	0.999984833205884	TRUE
PHD.HG10.4:like:TAF3:likeclu:2	NA	NA	0.00164546420350908	TRUE
PHD.HG10.5:like:TAF3:likeclu:2	NA	NA	0.000663487865091739	TRUE
PHD.HG10.6:like:TAF3:likeclu:2	NA	NA	0.000620932247515693	TRUE
PHD.HG10.7:like:TAF3:likeclu:2	NA	NA	0.00071113930613953	TRUE
PHD.HG10.8:like:TAF3:likeclu:2	NA	NA	0.000271595548142933	TRUE
PHD.HG10.9:like:TAF3:likeclu:2	NA	NA	0.000280473860893027	TRUE
PHD.HG11.0:like:PYGO1/PYGO2:likeclu:2	NA	NA	0.00534770677281371	TRUE
PHD.HG11.1:like:PYGO1/PYGO2:likeclu:2	NA	NA	0.0112736914779882	TRUE
PHD.HG11.2:PYGO1/PYGO2	NA	NA	0.0657082840144193	TRUE
PHD.HG11.3:like:PYGO1/PYGO2:likeclu:2	NA	NA	0.00027860096498955	TRUE
PHD.HG12.0:INTS12	NA	NA	0.000623632961693765	TRUE
PHD.HG12.1:MTF2/PHF1/PHF19	NA	NA	0.963511754369856	TRUE
PHD.HG13.0:NA	NA	NA	0.993479459141306	TRUE
PHD.HG14.0:like:UHRF1/UHRF2:likeclu:1	NA	NA	0.961307079028508	TRUE
PHD.HG14.1:UHRF1/UHRF2	NA	NA	0.876880791996304	TRUE
PHD.HG15.0:RSF1	NA	NA	0.0237176875218006	TRUE
PHD.HG15.1:like:RSF1:likeclu:0	NA	NA	0.50953260406895	TRUE
PHD.HG16.0:NA	NA	NA	0.0191176800437707	TRUE
PHD.HG16.1:NA	NA	NA	0.960624842599712	TRUE
PHD.HG17.0:NA	NA	NA	0.999999999999466	TRUE
PHD.HG18.0:NA	NA	NA	0.891836041779594	TRUE
PHD.HG19.0:NA	NA	NA	0.771254438998029	TRUE
PHD.HG2.0:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3/MLLT6/MLLT10/PHF14:likeclu:4/5/18/19	NA	NA	1.76597729441008e-05	TRUE
PHD.HG2.1:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3/MLLT6/MLLT10/PHF14:likeclu:4/5/18/19	NA	NA	0.113748522902522	TRUE
PHD.HG2.10:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.277400053678614	TRUE
PHD.HG2.11:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.363991581886187	TRUE
PHD.HG2.12:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.149857137965823	TRUE
PHD.HG2.13:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.194872027670828	TRUE
PHD.HG2.14:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.00967675820378222	TRUE
PHD.HG2.15:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.588676492969565	TRUE
PHD.HG2.16:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.880179779160582	TRUE
PHD.HG2.17:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.000243321891162496	TRUE
PHD.HG2.18:JADE1/JADE2/JADE3	NA	NA	0.997265768770253	TRUE
PHD.HG2.19:BRD1/BRPF1/BRPF3	NA	NA	0.990530124868429	TRUE
PHD.HG2.2:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3/MLLT6/MLLT10/PHF14:likeclu:4/5/18/19	NA	NA	0.0597438066789093	TRUE
PHD.HG2.20:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.0318250659639168	TRUE
PHD.HG2.21:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.177551255163892	TRUE
PHD.HG2.3:like:MLLT6/MLLT10/PHF14:likeclu:4/5	NA	NA	0.0535240780457606	TRUE
PHD.HG2.4:MLLT6/MLLT10	NA	NA	0.110197601265678	TRUE
PHD.HG2.5:PHF14	NA	NA	0.176421758478445	TRUE
PHD.HG2.6:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.308696738508653	TRUE
PHD.HG2.7:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.0128850096970256	TRUE
PHD.HG2.8:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.964927450818973	TRUE
PHD.HG2.9:like:BRD1/BRPF1/BRPF3/JADE1/JADE2/JADE3:likeclu:18/19	NA	NA	0.0158088435342461	TRUE
PHD.HG20.0:ASXL1/ASXL2/ASXL3	NA	NA	0.00164362246754479	TRUE
PHD.HG21.0:NA	NA	NA	0.108073706015988	TRUE
PHD.HG22.0:NA	NA	NA	6.81448156002462e-05	TRUE
PHD.HG23.0:NA	NA	NA	0.0882401902761563	TRUE
PHD.HG23.1:NA	NA	NA	0.0417154670339572	TRUE
PHD.HG24.0:NA	NA	NA	0.0177407637456938	TRUE
PHD.HG25.0:NA	NA	NA	0.0259091367946962	TRUE
PHD.HG26.0:NA	NA	NA	0.00294253039012893	TRUE
PHD.HG3.0:like:AIRE/PHF12/PHF21A/PHF21B:likeclu:8/12/15	NA	NA	0.00170750268683006	TRUE
PHD.HG3.1:like:AC006064.6/CHD3/CHD4/CHD5:likeclu:4	NA	NA	0.994640052525285	TRUE
PHD.HG3.10:like:AC006064.6/CHD3/CHD4/CHD5:likeclu:4	NA	NA	0.0762442902549378	TRUE
PHD.HG3.11:like:AC006064.6/CHD3/CHD4/CHD5:likeclu:4	NA	NA	0.00892228001505868	TRUE
PHD.HG3.12:PHF12	NA	NA	0.444340514608958	TRUE
PHD.HG3.13:like:PHF12/PHF21A/PHF21B:likeclu:12/15	NA	NA	0.953246928200617	TRUE
PHD.HG3.14:like:PHF12/PHF21A/PHF21B:likeclu:12/15	NA	NA	0.83075195648842	TRUE
PHD.HG3.15:PHF21A/PHF21B	NA	NA	0.999993119567407	TRUE
PHD.HG3.16:like:PHF12/PHF21A/PHF21B:likeclu:12/15	NA	NA	0.761856259937502	TRUE
PHD.HG3.17:like:PHF12/PHF21A/PHF21B:likeclu:12/15	NA	NA	0.385053318061839	TRUE
PHD.HG3.18:like:PHF12/PHF21A/PHF21B:likeclu:12/15	NA	NA	0.964494349508038	TRUE
PHD.HG3.19:like:PHF12/PHF21A/PHF21B:likeclu:12/15	NA	NA	0.992729835433662	TRUE
PHD.HG3.2:like:AC006064.6/CHD3/CHD4/CHD5:likeclu:4	NA	NA	0.984645315014546	TRUE
PHD.HG3.20:like:PHF12/PHF21A/PHF21B:likeclu:12/15	NA	NA	0.0299734523009585	TRUE
PHD.HG3.21:like:PHF12/PHF21A/PHF21B:likeclu:12/15	NA	NA	0.980222859617387	TRUE
PHD.HG3.22:like:AIRE:likeclu:8	NA	NA	0.00134289779902363	TRUE
PHD.HG3.3:like:AC006064.6/CHD3/CHD4/CHD5:likeclu:4	NA	NA	0.0112302574940661	TRUE
PHD.HG3.4:AC006064.6/CHD3/CHD4/CHD5	NA	NA	0.99993622369024	TRUE
PHD.HG3.5:like:AIRE/PHF12/PHF21A/PHF21B:likeclu:8/12/15	NA	NA	0.0366416468827968	TRUE
PHD.HG3.6:like:AIRE/PHF12/PHF21A/PHF21B:likeclu:8/12/15	NA	NA	0.786644220036434	TRUE
PHD.HG3.7:like:AC006064.6/CHD3/CHD4/CHD5:likeclu:4	NA	NA	0.000640645624369274	TRUE
PHD.HG3.8:AIRE	NA	NA	0.607261909857263	TRUE
PHD.HG3.9:like:AIRE/PHF12/PHF21A/PHF21B:likeclu:8/12/15	NA	NA	0.986380968093789	TRUE
PHD.HG4.0:PHRF1	NA	NA	0.0212867598563359	TRUE
PHD.HG4.1:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.0221650583348956	TRUE
PHD.HG4.10:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.000862859023604168	TRUE
PHD.HG4.11:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.00241880608800904	TRUE
PHD.HG4.12:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.28589197530237	TRUE
PHD.HG4.13:like:SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:8	NA	NA	0.0523187087140549	TRUE
PHD.HG4.14:like:SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:8	NA	NA	0.368884750297776	TRUE
PHD.HG4.2:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.99999999952191	TRUE
PHD.HG4.3:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.0924044558193854	TRUE
PHD.HG4.4:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.95124434492053	TRUE
PHD.HG4.5:BAZ1A/BAZ1B/BAZ2A/BAZ2B	NA	NA	1	TRUE
PHD.HG4.6:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.000675958750541383	TRUE
PHD.HG4.7:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.203622541047527	TRUE
PHD.HG4.8:SP140L/TRIM24/TRIM28/TRIM33/TRIM66	NA	NA	0.99914592996647	TRUE
PHD.HG4.9:like:BAZ1A/BAZ1B/BAZ2A/BAZ2B/SP140L/TRIM24/TRIM28/TRIM33/TRIM66:likeclu:5/8	NA	NA	0.00104605480351516	TRUE
PHD.HG5.0:like:KMT2A/KMT2B/KMT2C/KMT2D:likeclu:4	NA	NA	0.00232664092531432	TRUE
PHD.HG5.1:like:KMT2A/KMT2B/KMT2C/KMT2D:likeclu:4	NA	NA	0.998237245342427	TRUE
PHD.HG5.2:like:KMT2A/KMT2B/KMT2C/KMT2D:likeclu:4	NA	NA	0.484137720506462	TRUE
PHD.HG5.3:like:KMT2A/KMT2B/KMT2C/KMT2D:likeclu:4	NA	NA	0.338842746903992	TRUE
PHD.HG5.4:KMT2A/KMT2B/KMT2C/KMT2D	NA	NA	0.999999999748648	TRUE
PHD.HG5.5:like:KMT2A/KMT2B/KMT2C/KMT2D:likeclu:4	NA	NA	0.0182296039671327	TRUE
PHD.HG5.6:like:KMT2A/KMT2B/KMT2C/KMT2D:likeclu:4	NA	NA	0.999996371017495	TRUE
PHD.HG6.0:like:DPF1/DPF2/KAT6A/KAT6B/PHF10:likeclu:4/6/8	NA	NA	0.999302759725331	TRUE
PHD.HG6.1:like:DPF1/DPF2/KAT6A/KAT6B/PHF10:likeclu:4/6/8	NA	NA	0.0775613215920743	TRUE
PHD.HG6.2:like:DPF1/DPF2/KAT6A/KAT6B/PHF10:likeclu:4/6/8	NA	NA	0.937497472907781	TRUE
PHD.HG6.3:like:DPF1/DPF2/KAT6A/KAT6B/PHF10:likeclu:4/6/8	NA	NA	0.0207021278127728	TRUE
PHD.HG6.4:PHF10	NA	NA	0.810368772122947	TRUE
PHD.HG6.5:like:DPF1/DPF2:likeclu:6	NA	NA	0.00293647040587008	TRUE
PHD.HG6.6:DPF1/DPF2	NA	NA	0.0726084454434467	TRUE
PHD.HG6.7:like:KAT6A/KAT6B:likeclu:8	NA	NA	0.163553052272475	TRUE
PHD.HG6.8:KAT6A/KAT6B	NA	NA	0.0064137938652884	TRUE
PHD.HG7.0:PHF13/PHF23	NA	NA	0.99999999841443	TRUE
PHD.HG7.1:like:KMT2E/PHF13/PHF23:likeclu:0/3	NA	NA	0.0363057040488514	TRUE
PHD.HG7.2:like:KMT2E:likeclu:3	NA	NA	0.0137283478069723	TRUE
PHD.HG7.3:KMT2E	NA	NA	0.999998565185599	TRUE
PHD.HG8.0:like:KDM4A/KDM4B/KDM4C/KDM5A/KDM5B/KDM5C/KDM5D:likeclu:2	NA	NA	0.793807847262445	TRUE
PHD.HG8.1:like:KDM4A/KDM4B/KDM4C/KDM5A/KDM5B/KDM5C/KDM5D:likeclu:2	NA	NA	0.99999999932407	TRUE
PHD.HG8.2:KDM4A/KDM4B/KDM4C/KDM5A/KDM5B/KDM5C/KDM5D	NA	NA	0.999999999986954	TRUE
PHD.HG9.0:NA	NA	NA	0.0111159692021442	TRUE
PHD.HG9.1:NA	NA	NA	0	FALSE
PTIP.HG1.0:TOPBP1	NA	NA	0.999997760896209	TRUE
PTIP.HG1.1:like:BRCA1/ECT2/MCPH1/PAXIP1/TOPBP1/XRCC1:likeclu:0/9/25/28/31/33	NA	NA	0.995365784427852	TRUE
PTIP.HG1.10:like:ECT2:likeclu:9	NA	NA	0.000440639801335241	TRUE
PTIP.HG1.11:like:BRCA1/ECT2/MCPH1/PAXIP1/XRCC1:likeclu:9/25/28/31/33	NA	NA	0.302130736187002	TRUE
PTIP.HG1.12:like:BRCA1/ECT2/MCPH1/PAXIP1/XRCC1:likeclu:9/25/28/31/33	NA	NA	0.998803550164348	TRUE
PTIP.HG1.13:like:ECT2:likeclu:9	NA	NA	0.0458518081053867	TRUE
PTIP.HG1.14:like:ECT2:likeclu:9	NA	NA	0.99999998041441	TRUE
PTIP.HG1.15:like:BRCA1/ECT2/MCPH1/PAXIP1/XRCC1:likeclu:9/25/28/31/33	NA	NA	0.000565026202498542	TRUE
